Linux 5.15.0-174-generic (t120h-p100) 	04/16/26 	_x86_64_	(80 CPU)

06:55:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:56:01      71   24.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   71.00
06:56:01      72   29.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
06:56:01      73   26.53    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   71.43
06:56:01      74   25.25    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   70.71
06:56:01      75   26.80    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   70.10
06:56:01      76   26.26    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:01      77   26.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
06:56:01      78   29.70    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   68.32
06:56:01      79   25.51    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   70.41

06:56:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:56:02     all   13.90    0.00    1.59    0.00    0.00    0.00    0.00    0.00    0.00   84.52
06:56:02       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      13    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
06:56:02      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      15    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
06:56:02      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      20   30.30    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   68.69
06:56:02      21   28.71    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   68.32
06:56:02      22   26.47    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   68.63
06:56:02      23   26.04    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:02      24   28.28    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:02      25   28.16    0.00    4.85    0.00    0.00    0.00    0.00    0.00    0.00   66.99
06:56:02      26   28.28    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   68.69
06:56:02      27   26.26    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   70.71
06:56:02      28   29.70    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   67.33
06:56:02      29   27.72    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   69.31
06:56:02      30   26.53    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:02      31   30.39    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   66.67
06:56:02      32   27.27    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:02      33   28.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
06:56:02      34   27.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
06:56:02      35   26.47    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   68.63
06:56:02      36   27.27    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:02      37   29.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
06:56:02      38   30.69    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   67.33
06:56:02      39   28.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
06:56:02      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      50    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
06:56:02      51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:02      60   30.77    0.00    2.88    0.00    0.00    0.00    0.00    0.00    0.00   66.35
06:56:02      61   26.32    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   72.63
06:56:02      62   27.55    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:02      63   26.73    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   66.34
06:56:02      64   27.08    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   70.83
06:56:02      65   27.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
06:56:02      66   26.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
06:56:02      67   23.71    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   72.16
06:56:02      68   27.27    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   68.69
06:56:02      69   28.57    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   69.39
06:56:02      70   29.13    0.00    3.88    0.00    0.00    0.00    0.00    0.00    0.00   66.99
06:56:02      71   29.70    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   68.32
06:56:02      72   24.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
06:56:02      73   27.08    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:02      74   25.25    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   70.71
06:56:02      75   28.71    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   68.32
06:56:02      76   26.53    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:02      77   26.80    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   71.13
06:56:02      78   28.28    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:02      79   29.70    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   67.33

06:56:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:56:03     all   12.85    0.00    1.98    0.00    0.00    0.01    0.00    0.00    0.00   85.16
06:56:03       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      13    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
06:56:03      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      15    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
06:56:03      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      20   25.51    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:03      21   26.04    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   70.83
06:56:03      22   28.28    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:03      23   25.26    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   73.68
06:56:03      24   25.77    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   70.10
06:56:03      25   24.74    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   72.16
06:56:03      26   25.51    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:03      27   27.66    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   71.28
06:56:03      28   26.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
06:56:03      29   25.25    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:03      30   26.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
06:56:03      31   24.49    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:03      32   27.27    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   68.69
06:56:03      33   24.74    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   71.13
06:56:03      34   24.49    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   71.43
06:56:03      35   28.28    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   68.69
06:56:03      36   23.71    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   71.13
06:56:03      37   24.49    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   69.39
06:56:03      38   26.26    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:03      39   23.16    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   72.63
06:56:03      40    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
06:56:03      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:03      60   26.26    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:03      61   26.47    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   68.63
06:56:03      62   27.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
06:56:03      63   27.55    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   68.37
06:56:03      64   29.70    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   68.32
06:56:03      65   29.29    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   67.68
06:56:03      66   24.49    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   71.43
06:56:03      67   25.00    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:03      68   25.51    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:03      69   24.74    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   71.13
06:56:03      70   25.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   70.83
06:56:03      71   25.77    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   70.10
06:56:03      72   26.26    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   68.69
06:56:03      73   24.49    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:03      74   26.53    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   69.39
06:56:03      75   25.51    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:03      76   22.92    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:03      77   24.74    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   72.16
06:56:03      78   24.49    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:03      79   27.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00

06:56:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:56:04     all   12.46    0.00    1.36    0.00    0.00    0.00    0.00    0.00    0.00   86.18
06:56:04       0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
06:56:04       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04       5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
06:56:04       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
06:56:04      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      13    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
06:56:04      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      15    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
06:56:04      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      20   22.11    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   73.68
06:56:04      21   24.47    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   73.40
06:56:04      22   24.73    0.00    1.08    0.00    0.00    0.00    0.00    0.00    0.00   74.19
06:56:04      23   22.83    0.00    3.26    0.00    0.00    0.00    0.00    0.00    0.00   73.91
06:56:04      24   26.47    0.00    5.88    0.00    0.00    0.00    0.00    0.00    0.00   67.65
06:56:04      25   25.26    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   72.63
06:56:04      26   22.58    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   73.12
06:56:04      27   23.16    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   73.68
06:56:04      28   25.00    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:04      29   25.77    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   72.16
06:56:04      30   23.16    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   72.63
06:56:04      31   22.58    0.00    2.15    0.00    0.00    0.00    0.00    0.00    0.00   75.27
06:56:04      32   29.29    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   68.69
06:56:04      33   23.96    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:04      34   26.53    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   71.43
06:56:04      35   24.47    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   73.40
06:56:04      36   25.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   72.92
06:56:04      37   24.21    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   73.68
06:56:04      38   27.27    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   69.70
06:56:04      39   25.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   72.92
06:56:04      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      51    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
06:56:04      52    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
06:56:04      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:04      60   25.51    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   71.43
06:56:04      61   24.21    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   71.58
06:56:04      62   25.00    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:04      63   26.53    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   71.43
06:56:04      64   27.08    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   70.83
06:56:04      65   25.77    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   72.16
06:56:04      66   25.53    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   72.34
06:56:04      67   26.04    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:04      68   26.53    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:04      69   24.21    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   72.63
06:56:04      70   27.84    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   70.10
06:56:04      71   24.73    0.00    2.15    0.00    0.00    0.00    0.00    0.00    0.00   73.12
06:56:04      72   23.96    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:04      73   24.47    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   73.40
06:56:04      74   24.74    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   71.13
06:56:04      75   26.32    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   71.58
06:56:04      76   25.77    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   72.16
06:56:04      77   27.08    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:04      78   26.80    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   72.16
06:56:04      79   25.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   72.92

06:56:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:56:05     all   13.18    0.00    1.86    0.00    0.00    0.00    0.00    0.00    0.00   84.96
06:56:05       0    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
06:56:05       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      13    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
06:56:05      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:56:05      20   24.74    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   71.13
06:56:05      21   24.49    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:05      22   28.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
06:56:05      23   21.88    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   72.92
06:56:05      24   28.57    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   69.39
06:56:05      25   25.00    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   71.88
06:56:05      26   26.53    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   69.39
06:56:05      27   26.53    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:05      28   25.51    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   70.41
06:56:05      29   27.72    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   68.32
06:56:05      30   23.96    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   72.92
06:56:05      31   27.55    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   68.37
