Linux 5.15.0-174-generic (t120h-p100) 	04/16/26 	_x86_64_	(80 CPU)

06:33:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:33:08      56   67.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.32
06:33:08      57   66.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
06:33:08      58   65.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
06:33:08      59   66.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
06:33:08      60   67.33    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   31.68
06:33:08      61   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
06:33:08      62   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
06:33:08      63   68.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.63
06:33:08      64   66.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
06:33:08      65   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
06:33:08      66   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
06:33:08      67   66.67    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   31.37
06:33:08      68   67.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.32
06:33:08      69   69.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
06:33:08      70   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
06:33:08      71   67.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.32
06:33:08      72   69.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
06:33:08      73   67.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
06:33:08      74   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
06:33:08      75   67.33    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   31.68
06:33:08      76   67.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.32
06:33:08      77   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
06:33:08      78   67.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
06:33:08      79   68.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.31

06:33:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:33:09     all   99.93    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      17  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      18  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      19  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      20  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      21  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      22  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      23  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      24  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      27  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      28  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      29   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      30  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      31   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      32  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      33  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      34  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      35  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      36   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      37  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      38  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      39  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      40  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      41  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      42  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      43  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      44   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      45  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      46  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      47  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      48  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      49  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      50  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      52  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      53  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      54  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      55  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      56  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      57  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      58  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      59  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      60  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      61  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      62  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      63  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      64   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      65  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      66  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      67  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      68  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      69  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      70  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      71  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      72  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      73  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      74  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      75  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      76  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      77  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      78  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:09      79  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

06:33:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:33:10     all   99.92    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      17  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      18  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      19  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      20  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      21   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      22  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      23  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      24  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      27  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      28  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      29   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      30  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      31   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      32  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      33  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      34  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      35  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      36  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      37  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      38  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      39  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      40  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      41  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      42  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      43  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      44  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      45  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      46  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      47  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      48  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      49  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      50  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      52  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      53  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      54  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      55  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      56  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      57  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      58  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      59  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      60  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      61  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      62  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      63  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      64   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      65  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      66  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      67  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      68  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      69  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      70   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      71  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      72  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      73  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      74  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      75  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      76  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      77  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      78  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:10      79  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

06:33:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:33:11     all   99.92    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      17  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      18  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      19   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      20  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      21  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      22  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      23  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      24  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      27  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      28  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      29   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      30  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      31   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      32  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      33  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      34  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      35  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      36  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      37  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      38  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      39  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      40  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      41  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      42  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      43  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      44  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      45  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      46  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      47  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      48  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      49  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      50  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      52  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      53  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      54  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      55  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      56  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      57  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      58  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      59  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      60  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      61  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      62  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      63  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      64   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      65  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      66  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      67  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      68  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      69   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      70  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      71  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      72  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      73  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      74  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      75  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      76  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      77  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      78  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:11      79  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

06:33:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:33:12     all   99.94    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:33:12      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
